original_file,inferred_professor,inferred_year,suggested_category,confidence,score_mid1,score_mid2,score_final
./assets/organic_chemistry/106organic_chemistry/3_rd/img_6930.jpg,,2017,unknown,0,0,0,0
./assets/organic_chemistry/106organic_chemistry/final/final_merged.pdf,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6931.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6932.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6933.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6934.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6935.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6936.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6937.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6938.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6939.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6940.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/106organic_chemistry/final/img_6941.jpg,,2017,final,18,0,0,18
./assets/organic_chemistry/107organic/mid/img_6962.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6963.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6964.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6965.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6966.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6967.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6968.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6969.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6970.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6971.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6972.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6973.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6974.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6975.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6976.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6977.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6978.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6979.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6980.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/img_6981.jpg,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/mid/mid_merged.pdf,,2018,unknown,0,0,0,0
./assets/organic_chemistry/107organic/midsecond/img_6943.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6944.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6945.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6946.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6947.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6948.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6949.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6950.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6951.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/img_6952.jpg,,2018,mid2,18,0,18,0
./assets/organic_chemistry/107organic/midsecond/midsecond_merged.pdf,,2018,mid2,18,0,18,0
./assets/organic_chemistry/108organic/1/1_merged.pdf,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/1/20220214_233323.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/1/20220214_233333.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/1/20220214_233342.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/1/20220214_233351.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/1/img_6888.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/1/img_6889.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/1/img_6890.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/1/img_6891.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/2_merged.pdf,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/20220214_233415.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/20220214_233436.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/20220214_233445.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/20220214_233501.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/20220214_233513.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/img_6882.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/img_6883.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/img_6884.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/img_6885.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/img_6886.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/2/img_6887.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/20220214_233808.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/20220214_233824.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/20220214_233837.jpg,,2022,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/3_merged.pdf,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6892.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6893.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6894.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6895.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6896.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6897.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6898.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6899.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6900.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6901.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6902.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/3/img_6903.jpg,,2019,unknown,0,0,0,0
./assets/organic_chemistry/108organic/final/20220214_233848.jpg,,2022,final,18,0,0,18
./assets/organic_chemistry/108organic/final/20220214_233902.jpg,,2022,final,18,0,0,18
./assets/organic_chemistry/108organic/final/20220214_233913.jpg,,2022,final,18,0,0,18
./assets/organic_chemistry/108organic/final/20220214_233925.jpg,,2022,final,18,0,0,18
./assets/organic_chemistry/108organic/final/final_merged.pdf,,2019,final,18,0,0,18
./assets/organic_chemistry/108organic/final/img_6874.jpg,,2019,final,18,0,0,18
./assets/organic_chemistry/108organic/final/img_6875.jpg,,2019,final,18,0,0,18
./assets/organic_chemistry/108organic/final/img_6876.jpg,,2019,final,18,0,0,18
./assets/organic_chemistry/108organic/final/img_6877.jpg,,2019,final,18,0,0,18
./assets/organic_chemistry/108organic/final/img_6878.jpg,,2019,final,18,0,0,18
./assets/organic_chemistry/108organic/final/img_6879.jpg,,2019,final,18,0,0,18
./assets/organic_chemistry/108organic/final/img_6880.jpg,,2019,final,18,0,0,18
./assets/organic_chemistry/108organic/final/img_6881.jpg,,2019,final,18,0,0,18
./assets/organic_chemistry/109organic/fin/organic_fin.pdf,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/final/109_final.pdf,,2020,final,18,0,0,18
./assets/organic_chemistry/109organic/final/img_6869.jpg,,2020,final,18,0,0,18
./assets/organic_chemistry/109organic/final/img_6870.jpg,,2020,final,18,0,0,18
./assets/organic_chemistry/109organic/final/img_6871.jpg,,2020,final,18,0,0,18
./assets/organic_chemistry/109organic/item/109_first_mid.pdf,,2020,mid1,18,18,0,0
./assets/organic_chemistry/109organic/item/109_mid.pdf,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/109_second_mid.pdf,,2020,mid2,18,0,18,0
./assets/organic_chemistry/109organic/item/img_6860.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/img_6861.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/img_6862.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/img_6863.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/img_6864.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/img_6865.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/img_6866.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/img_6867.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/item/img_6868.jpg,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/mid_1/20210409organicfirst_mid.pdf,,2021,mid1,18,18,0,0
./assets/organic_chemistry/109organic/mid_1/organic_mid_1.pdf,,2020,mid1,18,18,0,0
./assets/organic_chemistry/109organic/mid_2/20210504organicsecond_mid.pdf,,2021,mid2,18,0,18,0
./assets/organic_chemistry/109organic/mid_2/organic_mid_2.pdf,,2020,mid2,18,0,18,0
./assets/organic_chemistry/109organic/mid_3/20210608organic_mid.pdf,,2021,unknown,0,0,0,0
./assets/organic_chemistry/109organic/mid_3/organic_mid_3.pdf,,2020,unknown,0,0,0,0
./assets/organic_chemistry/109organic/organic_chemistry-ii-online-exam--fixed.pdf,,2020,unknown,0,0,0,0
./assets/organic_chemistry/110organic/1/answers.pdf,,2021,unknown,0,0,0,0
./assets/organic_chemistry/110organic/1/item.pdf,,2021,unknown,0,0,0,0
./assets/organic_chemistry/110organic/2/answers.pdf,,2021,unknown,0,0,0,0
./assets/organic_chemistry/110organic/2/item.pdf,,2021,unknown,0,0,0,0
./assets/organic_chemistry/110organic/3/item.pdf,,2021,unknown,0,0,0,0
./assets/organic_chemistry/110organic/final/organic_chemistry-ii-online-exam--fixed.pdf,,2021,final,18,0,0,18
./assets/organic_chemistry/110organic/mid1/organic_mid_1.pdf,,2021,mid1,18,18,0,0
./assets/organic_chemistry/111organic/111/ans/ans_for_second_exam.pdf,,2022,mid2,18,0,18,0
./assets/organic_chemistry/111organic/111/organic_first_exam.pdf,,2022,mid1,18,18,0,0
./assets/organic_chemistry/111organic/111/organic_second_exam.pdf,,2022,mid2,18,0,18,0
./assets/organic_chemistry/111organic/111/organic_third_exam.pdf,,2022,unknown,0,0,0,0
./assets/organic_chemistry/111organic/111/quiz/ch2.pdf,,2022,unknown,0,0,0,0
./assets/organic_chemistry/111organic/111/quiz/ch3.pdf,,2022,unknown,0,0,0,0
./assets/organic_chemistry/111organic/111/quiz/ch5.pdf,,2022,unknown,0,0,0,0
./assets/organic_chemistry/111organic/answers_to_second_term.pdf,,2022,mid2,18,0,18,0
./assets/organic_chemistry/111organic/answers_to_third_term.docx,,2022,unknown,0,0,0,0
./assets/organic_chemistry/111organic/answers_to_third_term.pdf,,2022,unknown,0,0,0,0
./assets/organic_chemistry/111organic/organic_final_term_exam.pdf,,2022,unknown,0,0,0,0
./assets/organic_chemistry/111organic/organic_first_term_exam.pdf,,2022,mid1,18,18,0,0
./assets/organic_chemistry/111organic/organic_second_term_exam.pdf,,2022,mid2,18,0,18,0
./assets/organic_chemistry/111organic/organic_third_term_exam.pdf,,2022,unknown,0,0,0,0
./assets/organic_chemistry/112organic/final/1_2.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/1.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/112final_analysis.pdf,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/112finalanswers_2.pdf,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/112finalanswers.pdf,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/2_2.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/2.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/3_2.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/3.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/4.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/5.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/6.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/7.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/8.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/9.jpg,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/final/finalanswers.pdf,,2023,final,18,0,0,18
./assets/organic_chemistry/112organic/mid_1/exam1-1.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid_1/exam1-2.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid_1/exam1-3.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid_1/mid_1_merged.pdf,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid_2/exam2-1.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid_2/exam2-2.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid_2/exam2-3.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid_2/mid_2_merged.pdf,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid1/1.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/2.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/3.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/4.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/5.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/6.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/7.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/8.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/9.jpg,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid1/mid1_merged.pdf,,2023,mid1,18,18,0,0
./assets/organic_chemistry/112organic/mid2/1.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/10.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/2.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/3.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/4.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/5.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/6.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/7.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/8.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/9.jpg,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid2/mid2_merged.pdf,,2023,mid2,18,0,18,0
./assets/organic_chemistry/112organic/mid3/1.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/10.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/11.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/2.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/3.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/4.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/5.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/6.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/7.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/8.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/9.jpg,,2023,unknown,0,0,0,0
./assets/organic_chemistry/112organic/mid3/mid3_merged.pdf,,2023,unknown,0,0,0,0
./assets/organic_chemistry/113organic/final.pdf,,2024,final,30,0,0,30
./assets/organic_chemistry/113organic/mid1.pdf,,2024,mid1,18,18,0,0
./assets/organic_chemistry/113organic/mid2_answers.pdf,,2024,mid2,18,0,18,0
./assets/organic_chemistry/113organic/mid2.pdf,,2024,mid2,18,0,18,0
./assets/organic_chemistry/113organic/mid3.pdf,,2024,unknown,0,0,0,0
./assets/organic_chemistry/item/10720_mid1.pdf,,,mid1,18,18,0,0
./assets/organic_chemistry/item/10820_mid1.pdf,,,mid1,18,18,0,0
./assets/organic_chemistry/item/wsk_2019001.pdf,,2019,unknown,0,0,0,0

最後結果,數量
mid1,32
mid2,48
final,47
unknown,156
total,283
